cache_size, BMRC_ratio, OMRC_ratio
75399214, 0.957790, 0.958109
150798429, 0.948246, 0.948770
226197644, 0.940752, 0.941444
301596859, 0.934205, 0.934852
376996074, 0.928514, 0.929259
452395289, 0.923099, 0.923843
527794504, 0.917907, 0.918726
603193719, 0.913520, 0.914412
678592934, 0.909362, 0.910373
753992149, 0.905429, 0.906421
829391364, 0.901414, 0.902416
904790579, 0.897848, 0.898848
980189794, 0.894414, 0.895480
1055589009, 0.891302, 0.892360
1130988224, 0.888218, 0.889273
1206387439, 0.885180, 0.886290
1281786654, 0.882280, 0.883393
1357185869, 0.879495, 0.880622
1432585084, 0.876887, 0.878052
1507984299, 0.874131, 0.875344
1583383514, 0.871306, 0.872550
1658782729, 0.868922, 0.870273
1734181944, 0.866769, 0.868093
1809581159, 0.864575, 0.865855
1884980374, 0.862278, 0.863595
1960379589, 0.860349, 0.861524
2035778804, 0.858252, 0.859453
2111178019, 0.856099, 0.857256
2186577234, 0.854060, 0.855099
2261976449, 0.852091, 0.853108
2337375664, 0.850081, 0.851089
2412774879, 0.848099, 0.849167
2488174093, 0.846308, 0.847279
2563573308, 0.844459, 0.845386
2638972523, 0.842529, 0.843447
2714371738, 0.840628, 0.841548
2789770953, 0.839175, 0.840005
2865170168, 0.837590, 0.838319
2940569383, 0.835965, 0.836678
3015968598, 0.834328, 0.835049
3091367813, 0.832715, 0.833362
3166767028, 0.830975, 0.831652
3242166243, 0.829315, 0.829966
3317565458, 0.827828, 0.828463
3392964673, 0.826289, 0.826902
3468363888, 0.824738, 0.825388
3543763103, 0.823440, 0.824028
3619162318, 0.822028, 0.822634
3694561533, 0.820598, 0.821246
3769960748, 0.819174, 0.819766
3845359963, 0.817899, 0.818509
3920759178, 0.816538, 0.817115
3996158393, 0.815280, 0.815807
4071557608, 0.813936, 0.814534
4146956823, 0.812656, 0.813277
4222356038, 0.811444, 0.812095
4297755253, 0.809916, 0.810564
4373154468, 0.808676, 0.809284
4448553683, 0.807476, 0.808080
4523952898, 0.806121, 0.806772
4599352113, 0.804869, 0.805578
4674751328, 0.803806, 0.804488
4750150543, 0.802577, 0.803301
4825549758, 0.801486, 0.802159
4900948972, 0.800407, 0.801081
4976348187, 0.799258, 0.799968
5051747402, 0.798052, 0.798849
5127146617, 0.796961, 0.797765
5202545832, 0.795847, 0.796681
5277945047, 0.794658, 0.795453
5353344262, 0.793601, 0.794392
5428743477, 0.792551, 0.793319
5504142692, 0.791477, 0.792286
5579541907, 0.790460, 0.791265
5654941122, 0.789518, 0.790330
5730340337, 0.788554, 0.789406
5805739552, 0.787629, 0.788442
5881138767, 0.786509, 0.787404
5956537982, 0.785539, 0.786429
6031937197, 0.784430, 0.785373
6107336412, 0.783425, 0.784398
6182735627, 0.782449, 0.783388
6258134842, 0.781611, 0.782528
6333534057, 0.780566, 0.781478
6408933272, 0.779630, 0.780600
6484332487, 0.778774, 0.779717
6559731702, 0.777832, 0.778782
6635130917, 0.777005, 0.777938
6710530132, 0.776132, 0.777055
6785929347, 0.775225, 0.776160
6861328562, 0.774289, 0.775208
6936727777, 0.773439, 0.774353
7012126992, 0.772480, 0.773441
7087526207, 0.771527, 0.772534
7162925422, 0.770717, 0.771748
7238324637, 0.769838, 0.770916
7313723851, 0.769109, 0.770142
7389123066, 0.768294, 0.769287
7464522281, 0.767375, 0.768398
7539921496, 0.766617, 0.767595
