cache_size, BMRC_ratio, OMRC_ratio
2890851224, 0.905009, 0.910227
5781702449, 0.864425, 0.884422
8672553674, 0.835095, 0.863841
11563404898, 0.812013, 0.846665
14454256123, 0.792719, 0.831502
17345107348, 0.776026, 0.818317
20235958573, 0.761553, 0.806566
23126809797, 0.748563, 0.795660
26017661022, 0.736830, 0.785611
28908512247, 0.726051, 0.776233
31799363471, 0.715897, 0.767198
34690214696, 0.706660, 0.759100
37581065921, 0.697998, 0.751400
40471917146, 0.689647, 0.743718
43362768370, 0.681947, 0.736745
46253619595, 0.674665, 0.730177
49144470820, 0.667761, 0.723926
52035322044, 0.660893, 0.717613
54926173269, 0.654642, 0.711878
57817024494, 0.648701, 0.706134
60707875719, 0.642862, 0.700612
63598726943, 0.637390, 0.695491
66489578168, 0.631923, 0.690322
69380429393, 0.626714, 0.685450
72271280618, 0.621647, 0.680655
75162131842, 0.616785, 0.675949
78052983067, 0.612051, 0.671439
80943834292, 0.607473, 0.667047
83834685516, 0.603189, 0.662860
86725536741, 0.598962, 0.658654
89616387966, 0.594707, 0.654542
92507239191, 0.590727, 0.650749
95398090415, 0.586831, 0.646951
98288941640, 0.583134, 0.643462
101179792865, 0.579578, 0.640068
104070644089, 0.576195, 0.636866
106961495314, 0.572869, 0.633599
109852346539, 0.569495, 0.630265
112743197764, 0.566180, 0.626936
115634048988, 0.563112, 0.623876
118524900213, 0.560035, 0.620899
121415751438, 0.556926, 0.617932
124306602663, 0.553923, 0.615042
127197453887, 0.551076, 0.612169
130088305112, 0.548316, 0.609452
132979156337, 0.545534, 0.606801
135870007561, 0.543012, 0.604182
138760858786, 0.540319, 0.601685
141651710011, 0.537816, 0.599292
144542561236, 0.535274, 0.596750
147433412460, 0.532762, 0.594234
150324263685, 0.530455, 0.591974
153215114910, 0.528145, 0.589739
156105966134, 0.525852, 0.587524
158996817359, 0.523613, 0.585330
161887668584, 0.521419, 0.583125
164778519809, 0.519364, 0.581054
167669371033, 0.517172, 0.578915
170560222258, 0.515073, 0.576853
173451073483, 0.512955, 0.574771
176341924708, 0.510894, 0.572719
179232775932, 0.508878, 0.570826
182123627157, 0.507015, 0.568972
185014478382, 0.505112, 0.567074
187905329606, 0.503182, 0.565210
190796180831, 0.501283, 0.563370
193687032056, 0.499373, 0.561533
196577883281, 0.497597, 0.559843
199468734505, 0.495823, 0.558059
202359585730, 0.494043, 0.556262
205250436955, 0.492336, 0.554652
208141288179, 0.490683, 0.553094
211032139404, 0.489022, 0.551462
213922990629, 0.487436, 0.550009
216813841854, 0.485812, 0.548314
219704693078, 0.484236, 0.546773
222595544303, 0.482759, 0.545318
225486395528, 0.481213, 0.543659
228377246753, 0.479686, 0.542155
231268097977, 0.478158, 0.540655
234158949202, 0.476677, 0.539158
237049800427, 0.475192, 0.537734
239940651651, 0.473723, 0.536355
242831502876, 0.472305, 0.535042
245722354101, 0.470813, 0.533540
248613205326, 0.469500, 0.532238
251504056550, 0.468195, 0.530911
254394907775, 0.466869, 0.529597
257285759000, 0.465607, 0.528313
260176610224, 0.464350, 0.527018
263067461449, 0.463121, 0.525782
265958312674, 0.461830, 0.524532
268849163899, 0.460616, 0.523262
271740015123, 0.459400, 0.522071
274630866348, 0.458260, 0.520917
277521717573, 0.457100, 0.519831
280412568798, 0.455959, 0.518664
283303420022, 0.454781, 0.517595
286194271247, 0.453633, 0.516462
289085122472, 0.452465, 0.515318
291975973696, 0.451392, 0.514232
294866824921, 0.450301, 0.513184
297757676146, 0.449230, 0.512124
300648527371, 0.448109, 0.511042
303539378595, 0.447062, 0.510033
306430229820, 0.446095, 0.509007
309321081045, 0.445076, 0.508012
312211932269, 0.444032, 0.507029
315102783494, 0.443104, 0.506124
317993634719, 0.442128, 0.505093
320884485944, 0.441090, 0.504108
323775337168, 0.440187, 0.503219
326666188393, 0.439261, 0.502246
329557039618, 0.438328, 0.501326
332447890843, 0.437431, 0.500334
335338742067, 0.436457, 0.499339
338229593292, 0.435517, 0.498388
341120444517, 0.434604, 0.497497
344011295741, 0.433769, 0.496686
346902146966, 0.432989, 0.495872
349792998191, 0.432153, 0.495046
352683849416, 0.431331, 0.494180
355574700640, 0.430526, 0.493397
358465551865, 0.429704, 0.492535
361356403090, 0.428906, 0.491753
364247254314, 0.427971, 0.490845
367138105539, 0.427249, 0.490239
370028956764, 0.426473, 0.489457
372919807989, 0.425722, 0.488646
375810659213, 0.424928, 0.487815
378701510438, 0.424148, 0.487047
381592361663, 0.423344, 0.486299
384483212888, 0.422594, 0.485550
387374064112, 0.421897, 0.484816
390264915337, 0.421105, 0.484048
393155766562, 0.420390, 0.483295
396046617786, 0.419644, 0.482559
398937469011, 0.418941, 0.481834
401828320236, 0.418199, 0.481069
404719171461, 0.417508, 0.480422
407610022685, 0.416757, 0.479671
410500873910, 0.416068, 0.478949
413391725135, 0.415367, 0.478278
416282576359, 0.414637, 0.477607
419173427584, 0.413831, 0.476856
422064278809, 0.413134, 0.476180
424955130034, 0.412510, 0.475518
427845981258, 0.411879, 0.474871
430736832483, 0.411212, 0.474176
433627683708, 0.410536, 0.473536
436518534933, 0.409929, 0.472896
439409386157, 0.409297, 0.472264
442300237382, 0.408677, 0.471682
445191088607, 0.408042, 0.471037
448081939831, 0.407396, 0.470438
