logging to /data1/flows_res/2016020700-2016020800_unique/tenant_2_profile_res-FIX_RATE-FLOWS-0.01.csvtracefile: /data1/tenant_trace/2016020700-2016020800_unique/tenant_2_trace
open file /data1/tenant_trace/2016020700-2016020800_unique/tenant_2_trace
read 1000000 lines
read 2000000 lines
read 3000000 lines
read 4000000 lines
read 5000000 lines
read 6000000 lines
read 7000000 lines
read 8000000 lines
read 9000000 lines
read 10000000 lines
read 11000000 lines
read 12000000 lines
read 13000000 lines
read 14000000 lines
read 15000000 lines
read 16000000 lines
read 17000000 lines
read 18000000 lines
read 19000000 lines
read 20000000 lines
read 21000000 lines
read 22000000 lines
read 23000000 lines
read 24000000 lines
read 25000000 lines
read 26000000 lines
read 27000000 lines
read 28000000 lines
read 29000000 lines
read 30000000 lines
read 31000000 lines
read 32000000 lines
read 33000000 lines
[FILE]: /data1/tenant_trace/2016020700-2016020800_unique/tenant_2_trace
total_access_num: 33416516
total_access_size: 117684839546
unique_access_num: 21142320
unique_access_size: 74570630120
min_item_size: 1
[method]: FLOWS
[metric]: MAE
[seed]: 42
[sample_method]: FIX_RATE
[sample_metric]: 0.01
MAEQ_factor: 1.287727
cache_size, BMRC_ratio, OMRC_ratio
745706301, 0.915442, 0.915134
1491412602, 0.889781, 0.890039
2237118903, 0.870211, 0.870617
2982825204, 0.854717, 0.855302
3728531506, 0.841482, 0.842260
4474237807, 0.829746, 0.830817
5219944108, 0.819682, 0.820816
5965650409, 0.810499, 0.811635
6711356710, 0.801874, 0.803058
7457063012, 0.793746, 0.794811
8202769313, 0.786835, 0.787934
8948475614, 0.779870, 0.781021
9694181915, 0.773366, 0.774713
10439888216, 0.767426, 0.768734
11185594518, 0.761301, 0.762665
11931300819, 0.755774, 0.757045
12677007120, 0.750440, 0.751700
13422713421, 0.745674, 0.746876
14168419722, 0.740987, 0.742106
14914126024, 0.736480, 0.737545
15659832325, 0.732182, 0.733230
16405538626, 0.728244, 0.729256
17151244927, 0.724438, 0.725324
17896951228, 0.720697, 0.721577
18642657530, 0.716945, 0.717807
19388363831, 0.713499, 0.714413
20134070132, 0.710124, 0.711038
20879776433, 0.706845, 0.707925
21625482734, 0.703675, 0.704819
22371189036, 0.700618, 0.701827
23116895337, 0.697968, 0.699205
23862601638, 0.695223, 0.696530
24608307939, 0.692712, 0.693938
25354014240, 0.690290, 0.691490
26099720542, 0.687755, 0.688935
26845426843, 0.685411, 0.686696
27591133144, 0.683217, 0.684440
28336839445, 0.681047, 0.682255
29082545746, 0.678955, 0.680322
29828252048, 0.676804, 0.678096
30573958349, 0.675017, 0.676276
31319664650, 0.673135, 0.674445
32065370951, 0.671469, 0.672763
32811077252, 0.669719, 0.671027
33556783554, 0.668106, 0.669477
34302489855, 0.666482, 0.667831
35048196156, 0.664947, 0.666263
35793902457, 0.663407, 0.664683
36539608758, 0.662004, 0.663199
37285315060, 0.660674, 0.661942
38031021361, 0.659373, 0.660601
38776727662, 0.657994, 0.659279
39522433963, 0.656724, 0.658010
40268140264, 0.655543, 0.656855
41013846566, 0.654464, 0.655748
41759552867, 0.653103, 0.654425
42505259168, 0.651976, 0.653443
43250965469, 0.650928, 0.652426
43996671770, 0.649891, 0.651361
44742378072, 0.648944, 0.650439
45488084373, 0.648086, 0.649559
46233790674, 0.647229, 0.648721
46979496975, 0.646408, 0.647889
47725203276, 0.645551, 0.647033
48470909578, 0.644874, 0.646333
49216615879, 0.644082, 0.645585
49962322180, 0.643489, 0.644992
50708028481, 0.642836, 0.644328
51453734782, 0.642218, 0.643700
52199441084, 0.641565, 0.643017
52945147385, 0.641025, 0.642515
53690853686, 0.640558, 0.642036
54436559987, 0.640007, 0.641491
55182266288, 0.639605, 0.641072
55927972590, 0.639179, 0.640599
56673678891, 0.638640, 0.640067
57419385192, 0.638310, 0.639702
58165091493, 0.637897, 0.639301
58910797794, 0.637501, 0.638918
59656504096, 0.637022, 0.638499
60402210397, 0.636626, 0.638104
61147916698, 0.636326, 0.637774
61893622999, 0.635997, 0.637427
62639329300, 0.635673, 0.637140
63385035602, 0.635445, 0.636883
64130741903, 0.635217, 0.636667
64876448204, 0.634984, 0.636440
65622154505, 0.634798, 0.636242
66367860806, 0.634618, 0.636087
67113567108, 0.634414, 0.635889
67859273409, 0.634294, 0.635775
68604979710, 0.634198, 0.635662
69350686011, 0.634102, 0.635578
70096392312, 0.633929, 0.635422
70842098614, 0.633857, 0.635339
71587804915, 0.633827, 0.635309
72333511216, 0.633779, 0.635255
73079217517, 0.633761, 0.635231
73824923818, 0.633737, 0.635213
74570630120, 0.633719, 0.635201
Time used: 26141 ms
