cache_size, BMRC_ratio, OMRC_ratio
18167391289, 0.693842, 0.694071
36334782578, 0.607793, 0.604954
54502173867, 0.552200, 0.548296
72669565156, 0.511966, 0.507979
90836956446, 0.481416, 0.477462
109004347735, 0.457374, 0.453473
127171739024, 0.437613, 0.434006
145339130313, 0.421142, 0.417672
163506521602, 0.407249, 0.404009
181673912892, 0.395445, 0.392331
199841304181, 0.385152, 0.382303
218008695470, 0.375817, 0.373257
236176086759, 0.367799, 0.365428
254343478048, 0.360537, 0.358423
272510869338, 0.354088, 0.352195
290678260627, 0.348209, 0.346491
308845651916, 0.343072, 0.341477
327013043205, 0.338337, 0.336929
345180434494, 0.334003, 0.332692
363347825784, 0.330123, 0.328862
381515217073, 0.326506, 0.325390
399682608362, 0.323039, 0.322000
417849999651, 0.319958, 0.318980
436017390940, 0.317051, 0.316261
454184782230, 0.314309, 0.313670
472352173519, 0.311895, 0.311274
490519564808, 0.309710, 0.309039
508686956097, 0.307617, 0.306946
526854347386, 0.305634, 0.304975
545021738676, 0.303727, 0.303142
563189129965, 0.302015, 0.301443
581356521254, 0.300380, 0.299878
599523912543, 0.298850, 0.298388
617691303832, 0.297476, 0.297016
635858695122, 0.296156, 0.295740
654026086411, 0.294903, 0.294507
672193477700, 0.293707, 0.293333
690360868989, 0.292598, 0.292218
708528260278, 0.291476, 0.291151
726695651568, 0.290508, 0.290179
744863042857, 0.289588, 0.289260
763030434146, 0.288727, 0.288367
781197825435, 0.287869, 0.287494
799365216724, 0.287106, 0.286751
817532608014, 0.286350, 0.285982
835699999303, 0.285645, 0.285278
853867390592, 0.284926, 0.284561
872034781881, 0.284325, 0.283960
890202173170, 0.283761, 0.283383
908369564460, 0.283195, 0.282818
926536955749, 0.282647, 0.282276
944704347038, 0.282141, 0.281766
962871738327, 0.281627, 0.281268
981039129616, 0.281145, 0.280797
999206520906, 0.280652, 0.280309
1017373912195, 0.280262, 0.279903
1035541303484, 0.279867, 0.279526
1053708694773, 0.279505, 0.279161
1071876086062, 0.279160, 0.278823
1090043477352, 0.278773, 0.278479
1108210868641, 0.278428, 0.278136
1126378259930, 0.278121, 0.277825
1144545651219, 0.277796, 0.277491
1162713042508, 0.277525, 0.277236
1180880433798, 0.277260, 0.276982
1199047825087, 0.277032, 0.276727
1217215216376, 0.276785, 0.276483
1235382607665, 0.276557, 0.276254
1253549998954, 0.276331, 0.276046
1271717390244, 0.276119, 0.275836
1289884781533, 0.275929, 0.275653
1308052172822, 0.275730, 0.275469
1326219564111, 0.275577, 0.275309
1344386955400, 0.275437, 0.275153
1362554346690, 0.275281, 0.274991
1380721737979, 0.275150, 0.274870
1398889129268, 0.275014, 0.274749
1417056520557, 0.274910, 0.274638
1435223911846, 0.274796, 0.274531
1453391303136, 0.274700, 0.274438
1471558694425, 0.274615, 0.274347
1489726085714, 0.274522, 0.274242
1507893477003, 0.274451, 0.274159
1526060868292, 0.274384, 0.274096
1544228259582, 0.274303, 0.274016
1562395650871, 0.274227, 0.273944
1580563042160, 0.274168, 0.273884
1598730433449, 0.274111, 0.273818
1616897824738, 0.274049, 0.273765
1635065216028, 0.274016, 0.273723
1653232607317, 0.273975, 0.273679
1671399998606, 0.273940, 0.273644
1689567389895, 0.273904, 0.273613
1707734781184, 0.273875, 0.273581
1725902172474, 0.273843, 0.273550
1744069563763, 0.273819, 0.273528
1762236955052, 0.273800, 0.273510
1780404346341, 0.273786, 0.273494
1798571737630, 0.273782, 0.273490
1816739128920, 0.273782, 0.273490
