logging to /opt/shards_res_1000/2016020400-2016020500_unique/tenant_2_profile_res-FIX_RATE-SHARDS-0.01.csvtracefile: /data1/tenant_trace/2016020400-2016020500_unique/tenant_2_trace
open file /data1/tenant_trace/2016020400-2016020500_unique/tenant_2_trace
read 1000000 lines
read 2000000 lines
read 3000000 lines
read 4000000 lines
read 5000000 lines
read 6000000 lines
read 7000000 lines
read 8000000 lines
read 9000000 lines
read 10000000 lines
read 11000000 lines
read 12000000 lines
read 13000000 lines
read 14000000 lines
read 15000000 lines
read 16000000 lines
read 17000000 lines
read 18000000 lines
read 19000000 lines
read 20000000 lines
read 21000000 lines
read 22000000 lines
read 23000000 lines
read 24000000 lines
read 25000000 lines
read 26000000 lines
read 27000000 lines
read 28000000 lines
read 29000000 lines
read 30000000 lines
read 31000000 lines
read 32000000 lines
read 33000000 lines
read 34000000 lines
read 35000000 lines
read 36000000 lines
[FILE]: /data1/tenant_trace/2016020400-2016020500_unique/tenant_2_trace
total_access_num: 36406688
total_access_size: 129197470965
unique_access_num: 22091869
unique_access_size: 78462580025
min_item_size: 1
[method]: SHARDS
[metric]: MAE
[seed]: 42
[sample_method]: FIX_RATE
[sample_metric]: 0.01
MAEQ_factor: 1.025429
cache_size, BMRC_ratio, OMRC_ratio
78462580, 0.962177, 0.961221
156925160, 0.951710, 0.950866
235387740, 0.943760, 0.943002
313850320, 0.937087, 0.936457
392312900, 0.930814, 0.930408
470775480, 0.925404, 0.925170
549238060, 0.920461, 0.920394
627700640, 0.915750, 0.915757
706163220, 0.911339, 0.911461
784625800, 0.907287, 0.907495
863088380, 0.903577, 0.903784
941550960, 0.900057, 0.900224
1020013540, 0.896639, 0.896815
1098476120, 0.893328, 0.893604
1176938700, 0.890241, 0.890534
1255401280, 0.887262, 0.887570
1333863860, 0.884448, 0.884826
1412326440, 0.881627, 0.882030
1490789020, 0.878946, 0.879341
1569251600, 0.876296, 0.876715
1647714180, 0.873894, 0.874374
1726176760, 0.871269, 0.871771
1804639340, 0.868828, 0.869477
1883101920, 0.866501, 0.867175
1961564500, 0.864416, 0.865022
2040027080, 0.862218, 0.862791
2118489660, 0.859995, 0.860569
2196952240, 0.857887, 0.858487
2275414820, 0.855914, 0.856529
2353877400, 0.853936, 0.854546
2432339980, 0.851941, 0.852601
2510802560, 0.849992, 0.850664
2589265140, 0.848164, 0.848808
2667727720, 0.846296, 0.846904
2746190300, 0.844526, 0.845113
2824652880, 0.842655, 0.843295
2903115460, 0.840862, 0.841477
2981578040, 0.839236, 0.839785
3060040620, 0.837461, 0.837988
3138503201, 0.835896, 0.836384
3216965781, 0.834398, 0.834843
3295428361, 0.832966, 0.833382
3373890941, 0.831455, 0.831819
3452353521, 0.829817, 0.830220
3530816101, 0.828353, 0.828754
3609278681, 0.826964, 0.827408
3687741261, 0.825530, 0.825979
3766203841, 0.824010, 0.824482
3844666421, 0.822558, 0.823032
3923129001, 0.821229, 0.821681
4001591581, 0.819920, 0.820414
4080054161, 0.818685, 0.819173
4158516741, 0.817409, 0.817898
4236979321, 0.816219, 0.816668
4315441901, 0.815023, 0.815479
4393904481, 0.813748, 0.814231
4472367061, 0.812396, 0.812910
4550829641, 0.811227, 0.811710
4629292221, 0.810052, 0.810507
4707754801, 0.808808, 0.809227
4786217381, 0.807607, 0.808002
4864679961, 0.806456, 0.806837
4943142541, 0.805274, 0.805615
5021605121, 0.804140, 0.804486
5100067701, 0.803168, 0.803478
5178530281, 0.802024, 0.802349
5256992861, 0.800883, 0.801209
5335455441, 0.799844, 0.800152
5413918021, 0.798805, 0.799102
5492380601, 0.797680, 0.798020
5570843181, 0.796524, 0.796880
5649305761, 0.795428, 0.795825
5727768341, 0.794299, 0.794705
5806230921, 0.793301, 0.793691
5884693501, 0.792488, 0.792829
5963156081, 0.791577, 0.791856
6041618661, 0.790574, 0.790835
6120081241, 0.789663, 0.789901
6198543821, 0.788713, 0.788948
6277006402, 0.787682, 0.787918
6355468982, 0.786777, 0.786992
6433931562, 0.785823, 0.786022
6512394142, 0.784994, 0.785171
6590856722, 0.784084, 0.784253
6669319302, 0.783106, 0.783262
6747781882, 0.782112, 0.782273
6826244462, 0.781228, 0.781386
6904707042, 0.780362, 0.780515
6983169622, 0.779452, 0.779578
7061632202, 0.778587, 0.778743
7140094782, 0.777677, 0.777851
7218557362, 0.776931, 0.777106
7297019942, 0.776113, 0.776299
7375482522, 0.775262, 0.775453
7453945102, 0.774421, 0.774582
7532407682, 0.773564, 0.773775
7610870262, 0.772799, 0.772972
7689332842, 0.771942, 0.772115
7767795422, 0.771092, 0.771269
7846258002, 0.770316, 0.770470
7924720582, 0.769525, 0.769693
8003183162, 0.768790, 0.768948
8081645742, 0.767996, 0.768152
8160108322, 0.767247, 0.767405
8238570902, 0.766504, 0.766641
8317033482, 0.765708, 0.765853
8395496062, 0.765056, 0.765205
8473958642, 0.764366, 0.764488
8552421222, 0.763714, 0.763820
8630883802, 0.763030, 0.763103
8709346382, 0.762265, 0.762348
8787808962, 0.761602, 0.761648
8866271542, 0.760877, 0.760922
8944734122, 0.760192, 0.760255
9023196702, 0.759548, 0.759593
9101659282, 0.758836, 0.758882
9180121862, 0.758140, 0.758189
9258584442, 0.757372, 0.757426
9337047022, 0.756672, 0.756720
9415509603, 0.755944, 0.755989
9493972183, 0.755154, 0.755245
9572434763, 0.754498, 0.754569
9650897343, 0.753890, 0.753965
9729359923, 0.753282, 0.753333
9807822503, 0.752627, 0.752644
9886285083, 0.751951, 0.751935
9964747663, 0.751259, 0.751268
10043210243, 0.750740, 0.750732
10121672823, 0.750111, 0.750073
10200135403, 0.749506, 0.749449
10278597983, 0.748821, 0.748785
10357060563, 0.748235, 0.748156
10435523143, 0.747713, 0.747612
10513985723, 0.747075, 0.746958
10592448303, 0.746465, 0.746343
10670910883, 0.745842, 0.745716
10749373463, 0.745196, 0.745082
10827836043, 0.744599, 0.744458
10906298623, 0.743997, 0.743827
10984761203, 0.743348, 0.743222
11063223783, 0.742726, 0.742613
11141686363, 0.742107, 0.742022
11220148943, 0.741458, 0.741355
11298611523, 0.740805, 0.740712
11377074103, 0.740207, 0.740130
11455536683, 0.739680, 0.739597
11533999263, 0.739141, 0.739028
11612461843, 0.738594, 0.738479
11690924423, 0.738083, 0.737968
11769387003, 0.737482, 0.737372
11847849583, 0.736826, 0.736702
11926312163, 0.736265, 0.736125
12004774743, 0.735704, 0.735578
12083237323, 0.735186, 0.735054
