cache_size,BMRC_ratio,OMRC_ratio
1073741824,0.954821,0.958621
2147483648,0.909641,0.917242
3221225472,0.868159,0.879608
4294967296,0.854843,0.870510
5368709120,0.841527,0.861411
6442450944,0.829014,0.852848
7516192768,0.819159,0.846056
8589934592,0.809304,0.839264
9663676416,0.800114,0.832913
10737418240,0.792167,0.827388
11811160064,0.784220,0.821863
12884901888,0.776905,0.816639
13958643712,0.770317,0.811761
15032385536,0.763730,0.806883
16106127360,0.757705,0.802399
17179869184,0.752085,0.798199
18253611008,0.746466,0.794000
19327352832,0.741196,0.789970
20401094656,0.736079,0.786015
21474836480,0.730962,0.782061
22548578304,0.726299,0.778448
23622320128,0.721741,0.774914
24696061952,0.717184,0.771380
25769803776,0.713015,0.768012
26843545600,0.708876,0.764657
27917287424,0.704754,0.761316
28991029248,0.701019,0.758297
30064771072,0.697284,0.755279
31138512896,0.693596,0.752280
32212254720,0.690155,0.749383
33285996544,0.686715,0.746487
34359738368,0.683341,0.743647
35433480192,0.680144,0.740957
36507222016,0.676947,0.738267
37580963840,0.673845,0.735656
38654705664,0.670887,0.733168
39728447488,0.667930,0.730680
40802189312,0.665060,0.728234
41875931136,0.662275,0.725829
42949672960,0.659489,0.723423
44023414784,0.656824,0.721109
45097156608,0.654231,0.718849
46170898432,0.651638,0.716589
47244640256,0.649117,0.714394
48318382080,0.646621,0.712222
49392123904,0.644126,0.710050
50465865728,0.641770,0.707958
51539607552,0.639438,0.705881
52613349376,0.637106,0.703803
53687091200,0.634882,0.701856
54760833024,0.632660,0.699914
55834574848,0.630445,0.697969
56908316672,0.628291,0.696012
57982058496,0.626137,0.694055
59055800320,0.624009,0.692119
60129542144,0.621984,0.690265
61203283968,0.619959,0.688412
62277025792,0.617939,0.686568
63350767616,0.615931,0.684745
64424509440,0.613924,0.682923
65498251264,0.611952,0.681138
66571993088,0.610027,0.679401
67645734912,0.608102,0.677665
68719476736,0.606232,0.675940
69793218560,0.604406,0.674227
70866960384,0.602581,0.672513
71940702208,0.600803,0.670829
73014444032,0.599050,0.669162
74088185856,0.597296,0.667494
75161927680,0.595643,0.665918
76235669504,0.594017,0.664368
77309411328,0.592391,0.662818
78383153152,0.590759,0.661291
79456894976,0.589127,0.659767
80530636800,0.587494,0.658243
81604378624,0.585858,0.656690
82678120448,0.584221,0.655138
83751862272,0.582602,0.653601
84825604096,0.581102,0.652161
85899345920,0.579601,0.650721
86973087744,0.578110,0.649288
88046829568,0.576650,0.647876
89120571392,0.575189,0.646464
90194313216,0.573756,0.645075
91268055040,0.572370,0.643726
92341796864,0.570983,0.642376
93415538688,0.569601,0.641055
94489280512,0.568223,0.639764
95563022336,0.566844,0.638474
96636764160,0.565478,0.637159
97710505984,0.564119,0.635827
98784247808,0.562761,0.634496
99857989632,0.561439,0.633235
100931731456,0.560131,0.632003
102005473280,0.558824,0.630770
103079215104,0.557568,0.629570
104152956928,0.556323,0.628377
105226698752,0.555077,0.627183
106300440576,0.553882,0.626049
107374182400,0.552689,0.624917
108447924224,0.551497,0.623785
109521666048,0.550310,0.622635
110595407872,0.549123,0.621486
111669149696,0.547939,0.620345
112742891520,0.546768,0.619237
113816633344,0.545597,0.618129
114890375168,0.544428,0.617027
115964116992,0.543260,0.615940
117037858816,0.542093,0.614853
118111600640,0.540936,0.613758
119185342464,0.539794,0.612653
120259084288,0.538652,0.611547
121332826112,0.537555,0.610483
122406567936,0.536498,0.609457
123480309760,0.535442,0.608431
124554051584,0.534386,0.607421
125627793408,0.533330,0.606419
126701535232,0.532275,0.605418
127775277056,0.531217,0.604365
128849018880,0.530159,0.603296
129922760704,0.529101,0.602226
130996502528,0.528068,0.601230
132070244352,0.527038,0.600245
133143986176,0.526009,0.599260
134217728000,0.525013,0.598300
135291469824,0.524017,0.597340
136365211648,0.523021,0.596379
137438953472,0.522023,0.595402
138512695296,0.521026,0.594425
139586437120,0.520044,0.593460
140660178944,0.519114,0.592542
141733920768,0.518185,0.591623
142807662592,0.517249,0.590704
143881404416,0.516303,0.589783
144955146240,0.515357,0.588862
146028888064,0.514441,0.587976
147102629888,0.513560,0.587133
148176371712,0.512680,0.586289
149250113536,0.511799,0.585437
150323855360,0.510918,0.584578
151397597184,0.510038,0.583720
152471339008,0.509168,0.582857
153545080832,0.508304,0.581993
154618822656,0.507439,0.581129
155692564480,0.506606,0.580313
156766306304,0.505781,0.579508
157840048128,0.504956,0.578704
158913789952,0.504118,0.577830
159987531776,0.503280,0.576949
161061273600,0.502443,0.576072
162135015424,0.501651,0.575301
163208757248,0.500858,0.574530
164282499072,0.500060,0.573751
165356240896,0.499223,0.572929
166429982720,0.498386,0.572108
167503724544,0.497569,0.571303
168577466368,0.496804,0.570545
169651208192,0.496039,0.569787
170724950016,0.495273,0.569027
171798691840,0.494506,0.568261
172872433664,0.493739,0.567496
173946175488,0.492979,0.566742
175019917312,0.492226,0.565999
176093659136,0.491473,0.565257
177167400960,0.490745,0.564551
178241142784,0.490031,0.563867
179314884608,0.489317,0.563184
180388626432,0.488638,0.562507
181462368256,0.487973,0.561831
182536110080,0.487307,0.561156
183609851904,0.486627,0.560442
184683593728,0.485943,0.559722
185757335552,0.485260,0.559001
186831077376,0.484570,0.558306
187904819200,0.483881,0.557613
188978561024,0.483190,0.556914
190052302848,0.482481,0.556161
191126044672,0.481773,0.555407
192199786496,0.481074,0.554674
193273528320,0.480417,0.554025
194347270144,0.479760,0.553376
195421011968,0.479095,0.552726
196494753792,0.478413,0.552074
197568495616,0.477731,0.551422
198642237440,0.477055,0.550766
199715979264,0.476387,0.550105
200789721088,0.475720,0.549444
201863462912,0.475072,0.548805
202937204736,0.474442,0.548185
204010946560,0.473812,0.547565
205084688384,0.473173,0.546936
206158430208,0.472530,0.546304
207232172032,0.471887,0.545671
208305913856,0.471261,0.545041
209379655680,0.470641,0.544412
210453397504,0.470020,0.543784
211527139328,0.469407,0.543203
212600881152,0.468796,0.542629
213674622976,0.468184,0.542054
214748364800,0.467596,0.541454
215822106624,0.467009,0.540854
216895848448,0.466420,0.540256
217969590272,0.465827,0.539667
219043332096,0.465233,0.539079
220117073920,0.464645,0.538497
221190815744,0.464076,0.537937
222264557568,0.463507,0.537376
223338299392,0.462934,0.536800
224412041216,0.462352,0.536198
225485783040,0.461770,0.535596
